0 1 700 9 14 3 (D 0,1,1) (S 700,16,9) (D 0,1,1)
0 1 701 11 18 3 (D 0,1,1) (S 701,17,10) (D 0,1,1)
0 1 702 5 8 3 (D 0,1,1) (S 702,12,11) (D 0,1,1)
0 1 703 8 9 3 (D 0,1,1) (S 703,19,11) (D 0,1,1)
0 1 704 4 5 3 (D 0,1,1) (S 704,13,12) (D 0,1,1)
0 1 705 7 9 3 (D 0,1,1) (S 705,20,12) (D 0,1,1)
0 1 706 6 8 3 (D 0,1,1) (S 706,14,13) (D 0,1,1)
0 1 707 6 9 3 (D 0,1,1) (S 707,21,13) (D 0,1,1)
0 1 708 5 6 3 (D 0,1,1) (S 708,15,14) (D 0,1,1)
0 1 709 9 14 3 (D 0,1,1) (S 709,22,14) (D 0,1,1)
0 1 710 7 9 3 (D 0,1,1) (S 710,16,15) (D 0,1,1)
0 1 711 6 7 3 (D 0,1,1) (S 711,23,15) (D 0,1,1)
0 1 712 8 15 3 (D 0,1,1) (S 712,17,16) (D 0,1,1)
0 1 713 7 10 3 (D 0,1,1) (S 713,24,16) (D 0,1,1)
0 1 714 8 15 3 (D 0,1,1) (S 714,25,17) (D 0,1,1)
0 1 715 4 5 3 (D 0,1,1) (S 715,19,18) (D 0,1,1)
0 1 716 9 11 3 (D 0,1,1) (S 716,26,18) (D 0,1,1)
0 1 717 10 15 3 (D 0,1,1) (S 717,29,18) (D 0,1,1)
0 1 718 9 12 3 (D 0,1,1) (S 718,20,19) (D 0,1,1)
0 1 719 6 7 3 (D 0,1,1) (S 719,26,19) (D 0,1,1)
0 1 720 7 11 3 (D 0,1,1) (S 720,21,20) (D 0,1,1)
0 1 721 12 21 3 (D 0,1,1) (S 721,30,20) (D 0,1,1)
0 1 722 10 15 3 (D 0,1,1) (S 722,22,21) (D 0,1,1)
0 1 723 7 11 3 (D 0,1,1) (S 723,27,21) (D 0,1,1)
0 1 724 6 8 3 (D 0,1,1) (S 724,23,22) (D 0,1,1)
0 1 725 9 15 3 (D 0,1,1) (S 725,31,22) (D 0,1,1)
0 1 726 8 14 3 (D 0,1,1) (S 726,24,23) (D 0,1,1)
0 1 727 10 13 3 (D 0,1,1) (S 727,31,23) (D 0,1,1)
0 1 728 7 9 3 (D 0,1,1) (S 728,25,24) (D 0,1,1)
0 1 729 11 16 3 (D 0,1,1) (S 729,32,24) (D 0,1,1)
0 1 730 6 9 3 (D 0,1,1) (S 730,28,25) (D 0,1,1)
0 1 731 4 6 3 (D 0,1,1) (S 731,29,26) (D 0,1,1)
0 1 732 3 4 3 (D 0,1,1) (S 732,30,26) (D 0,1,1)
0 1 733 10 15 3 (D 0,1,1) (S 733,34,26) (D 0,1,1)
0 1 734 6 9 3 (D 0,1,1) (S 734,30,27) (D 0,1,1)
0 1 735 12 19 3 (D 0,1,1) (S 735,31,27) (D 0,1,1)
0 1 736 9 15 3 (D 0,1,1) (S 736,35,27) (D 0,1,1)
0 1 737 12 20 3 (D 0,1,1) (S 737,36,27) (D 0,1,1)
0 1 738 4 5 3 (D 0,1,1) (S 738,32,28) (D 0,1,1)
0 1 739 10 16 3 (D 0,1,1) (S 739,38,28) (D 0,1,1)
0 1 740 8 14 3 (D 0,1,1) (S 740,33,29) (D 0,1,1)
0 1 741 7 12 3 (D 0,1,1) (S 741,39,29) (D 0,1,1)
0 1 742 5 6 3 (D 0,1,1) (S 742,34,30) (D 0,1,1)
0 1 743 5 8 3 (D 0,1,1) (S 743,32,31) (D 0,1,1)
0 1 744 6 8 3 (D 0,1,1) (S 744,37,31) (D 0,1,1)
0 1 745 7 10 3 (D 0,1,1) (S 745,37,32) (D 0,1,1)
0 1 746 9 14 3 (D 0,1,1) (S 746,38,32) (D 0,1,1)
0 1 747 6 10 3 (D 0,1,1) (S 747,34,33) (D 0,1,1)
0 1 748 8 11 3 (D 0,1,1) (S 748,39,33) (D 0,1,1)
0 1 749 7 10 3 (D 0,1,1) (S 749,40,33) (D 0,1,1)
0 1 750 10 16 3 (D 0,1,1) (S 750,46,33) (D 0,1,1)
0 1 751 631 671 3 (D 0,1,1) (S 751,1,2) (D 0,1,1)
0 1 752 534 575 3 (D 0,1,1) (S 752,1,8) (D 0,1,1)
0 1 753 253 293 3 (D 0,1,1) (S 753,2,3) (D 0,1,1)
0 1 754 467 507 3 (D 0,1,1) (S 754,2,9) (D 0,1,1)
0 1 755 108 146 3 (D 0,1,1) (S 755,3,4) (D 0,1,1)
0 1 756 438 474 3 (D 0,1,1) (S 756,3,10) (D 0,1,1)
0 1 757 365 401 3 (D 0,1,1) (S 757,4,5) (D 0,1,1)
0 1 758 461 500 3 (D 0,1,1) (S 758,4,11) (D 0,1,1)
0 1 759 602 638 3 (D 0,1,1) (S 759,5,6) (D 0,1,1)
0 1 760 340 377 3 (D 0,1,1) (S 760,5,12) (D 0,1,1)
0 1 761 361 399 3 (D 0,1,1) (S 761,6,7) (D 0,1,1)
0 1 762 431 467 3 (D 0,1,1) (S 762,6,13) (D 0,1,1)
0 1 763 409 448 3 (D 0,1,1) (S 763,7,14) (D 0,1,1)
0 1 764 227 265 3 (D 0,1,1) (S 764,8,9) (D 0,1,1)
0 1 765 486 524 3 (D 0,1,1) (S 765,8,18) (D 0,1,1)
0 1 766 270 310 3 (D 0,1,1) (S 766,9,10) (D 0,1,1)
0 1 767 115 151 3 (D 0,1,1) (S 767,9,19) (D 0,1,1)
0 1 768 184 221 3 (D 0,1,1) (S 768,10,11) (D 0,1,1)
0 1 769 473 495 3 (D 0,1,1) (S 769,10,15) (D 0,1,1)
0 1 770 107 132 3 (D 0,1,1) (S 770,10,16) (D 0,1,1)
0 1 771 444 481 3 (D 0,1,1) (S 771,11,12) (D 0,1,1)
0 1 772 502 521 3 (D 0,1,1) (S 772,11,17) (D 0,1,1)
0 1 773 429 466 3 (D 0,1,1) (S 773,12,13) (D 0,1,1)
0 1 774 455 498 3 (D 0,1,1) (S 774,12,22) (D 0,1,1)
0 1 775 642 681 3 (D 0,1,1) (S 775,13,14) (D 0,1,1)
0 1 776 663 700 3 (D 0,1,1) (S 776,13,23) (D 0,1,1)
0 1 777 255 296 3 (D 0,1,1) (S 777,14,24) (D 0,1,1)
0 1 778 456 476 3 (D 0,1,1) (S 778,15,16) (D 0,1,1)
0 1 779 277 298 3 (D 0,1,1) (S 779,15,20) (D 0,1,1)
0 1 780 420 439 3 (D 0,1,1) (S 780,16,17) (D 0,1,1)
0 1 781 220 249 3 (D 0,1,1) (S 781,16,21) (D 0,1,1)
0 1 782 449 467 3 (D 0,1,1) (S 782,17,21) (D 0,1,1)
0 1 783 410 446 3 (D 0,1,1) (S 783,18,19) (D 0,1,1)
0 1 784 602 641 3 (D 0,1,1) (S 784,18,25) (D 0,1,1)
0 1 785 774 813 3 (D 0,1,1) (S 785,19,20) (D 0,1,1)
0 1 786 437 475 3 (D 0,1,1) (S 786,19,26) (D 0,1,1)
0 1 787 613 652 3 (D 0,1,1) (S 787,20,21) (D 0,1,1)
0 1 788 509 544 3 (D 0,1,1) (S 788,20,28) (D 0,1,1)
0 1 789 361 412 3 (D 0,1,1) (S 789,20,29) (D 0,1,1)
0 1 790 565 605 3 (D 0,1,1) (S 790,21,22) (D 0,1,1)
0 1 791 336 375 3 (D 0,1,1) (S 791,21,29) (D 0,1,1)
0 1 792 645 682 3 (D 0,1,1) (S 792,22,23) (D 0,1,1)
0 1 793 407 442 3 (D 0,1,1) (S 793,22,30) (D 0,1,1)
0 1 794 378 415 3 (D 0,1,1) (S 794,23,24) (D 0,1,1)
0 1 795 431 474 3 (D 0,1,1) (S 795,23,31) (D 0,1,1)
0 1 796 374 410 3 (D 0,1,1) (S 796,24,32) (D 0,1,1)
0 1 797 303 342 3 (D 0,1,1) (S 797,25,26) (D 0,1,1)
0 1 798 135 168 3 (D 0,1,1) (S 798,25,33) (D 0,1,1)
0 1 799 632 647 3 (D 0,1,1) (S 799,26,27) (D 0,1,1)
0 1 800 680 720 3 (D 0,1,1) (S 800,26,35) (D 0,1,1)
0 1 801 312 332 3 (D 0,1,1) (S 801,27,28) (D 0,1,1)
0 1 802 491 531 3 (D 0,1,1) (S 802,27,36) (D 0,1,1)
0 1 803 344 382 3 (D 0,1,1) (S 803,28,29) (D 0,1,1)
0 1 804 710 748 3 (D 0,1,1) (S 804,28,37) (D 0,1,1)
0 1 805 323 364 3 (D 0,1,1) (S 805,29,30) (D 0,1,1)
0 1 806 147 199 3 (D 0,1,1) (S 806,29,37) (D 0,1,1)
0 1 807 188 225 3 (D 0,1,1) (S 807,29,38) (D 0,1,1)
0 1 808 183 216 3 (D 0,1,1) (S 808,30,31) (D 0,1,1)
0 1 809 618 655 3 (D 0,1,1) (S 809,30,39) (D 0,1,1)
0 1 810 271 310 3 (D 0,1,1) (S 810,31,32) (D 0,1,1)
0 1 811 487 527 3 (D 0,1,1) (S 811,31,40) (D 0,1,1)
0 1 812 497 550 3 (D 0,1,1) (S 812,32,40) (D 0,1,1)
0 1 813 383 421 3 (D 0,1,1) (S 813,32,41) (D 0,1,1)
0 1 814 513 534 3 (D 0,1,1) (S 814,33,34) (D 0,1,1)
0 1 815 491 512 3 (D 0,1,1) (S 815,33,42) (D 0,1,1)
0 1 816 447 464 3 (D 0,1,1) (S 816,34,35) (D 0,1,1)
0 1 817 613 631 3 (D 0,1,1) (S 817,34,43) (D 0,1,1)
0 1 818 231 254 3 (D 0,1,1) (S 818,35,36) (D 0,1,1)
0 1 819 546 564 3 (D 0,1,1) (S 819,35,44) (D 0,1,1)
0 1 820 433 451 3 (D 0,1,1) (S 820,36,37) (D 0,1,1)
0 1 821 167 202 3 (D 0,1,1) (S 821,37,38) (D 0,1,1)
0 1 822 426 464 3 (D 0,1,1) (S 822,37,48) (D 0,1,1)
0 1 823 658 698 3 (D 0,1,1) (S 823,38,39) (D 0,1,1)
0 1 824 624 667 3 (D 0,1,1) (S 824,38,49) (D 0,1,1)
0 1 825 530 569 3 (D 0,1,1) (S 825,39,40) (D 0,1,1)
0 1 826 287 329 3 (D 0,1,1) (S 826,39,50) (D 0,1,1)
0 1 827 324 363 3 (D 0,1,1) (S 827,40,41) (D 0,1,1)
0 1 828 453 486 3 (D 0,1,1) (S 828,40,51) (D 0,1,1)
0 1 829 536 578 3 (D 0,1,1) (S 829,41,52) (D 0,1,1)
0 1 830 299 319 3 (D 0,1,1) (S 830,42,43) (D 0,1,1)
0 1 831 640 658 3 (D 0,1,1) (S 831,42,45) (D 0,1,1)
0 1 832 512 530 3 (D 0,1,1) (S 832,43,44) (D 0,1,1)
0 1 833 315 335 3 (D 0,1,1) (S 833,43,46) (D 0,1,1)
0 1 834 227 245 3 (D 0,1,1) (S 834,44,47) (D 0,1,1)
0 1 835 708 727 3 (D 0,1,1) (S 835,45,46) (D 0,1,1)
0 1 836 339 358 3 (D 0,1,1) (S 836,46,47) (D 0,1,1)
0 1 837 417 456 3 (D 0,1,1) (S 837,47,48) (D 0,1,1)
0 1 838 271 306 3 (D 0,1,1) (S 838,48,49) (D 0,1,1)
0 1 839 408 446 3 (D 0,1,1) (S 839,49,50) (D 0,1,1)
0 1 840 429 464 3 (D 0,1,1) (S 840,50,51) (D 0,1,1)
0 1 841 224 264 3 (D 0,1,1) (S 841,51,52) (D 0,1,1)
